url,Perfume,Brand,Gender,Rating,Decade,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/trussardi/trussardi-delicate-rose-16241.html,Trussardi Delicate Rose,Trussardi,female,3.84,2010s,"yuzu, bamboo, kumquat","rose, lotus, apple, jasmine","musk, sandalwood, cedar, woodsy notes",floral,rose,citrus,woody,aquatic
https://www.fragrantica.com/perfume/marc-jacobs/daisy-eau-so-fresh-blush-34875.html,Daisy Eau So Fresh Blush,Marc Jacobs,female,4.12,2010s,"pear, pink grapefruit, mandarin orange, apple","honeysuckle, rose, water lily, freesia","musk, woodsy notes, cedar",fruity,citrus,floral,woody,aquatic
https://www.fragrantica.com/perfume/harajuku-lovers/g-of-the-sea-11599.html,G Of The Sea,Harajuku Lovers,female,4.18,2010s,"red apple, water lily, wild berries","peony, jasmine, freesia","woodsy notes, amber, musk",floral,fruity,fresh,woody,aquatic
https://www.fragrantica.com/perfume/monotheme-venezia/aqva-marina-1208.html,Aqva Marina,Monotheme Venezia,male,3.84,Unknown,"watery notes, amalfi lemon, lime, grapefruit, mandarin orange","rosemary, bay leaf, sage, cardamom, clove, nutmeg","cedar, vetiver, amber",aromatic,citrus,fresh spicy,woody,aquatic
https://www.fragrantica.com/perfume/avon/scentini-plum-twist-12490.html,Scentini Plum Twist,Avon,female,3.78,2010s,"cranberry, pomegranate, grapefruit","plum, water notes, rose","praline, cinnamon",fruity,sweet,fresh spicy,woody,aquatic
https://www.fragrantica.com/perfume/hermes/jour-d-hermes-parfum-22523.html,Jour D Hermes Parfum,Hermes,female,4.23,2010s,"lemon, grapefruit, water notes","gardenia, white flowers, green notes, sweet pea","woodsy notes, musk",white floral,citrus,green,woody,aquatic
https://www.fragrantica.com/perfume/benetton/united-dreams-men-go-far-31630.html,United Dreams Men Go Far,Benetton,male,3.86,2010s,"sea notes, citron, lime","lavender, blue lotus, cardamom","cedar, moss, amber",citrus,aromatic,marine,woody,aquatic
https://www.fragrantica.com/perfume/joop/joop-splash-summer-ticket-14594.html,Joop Splash Summer Ticket,Joop,male,3.96,2010s,"lemon, coriander","sea water, violet leaf","cedar, labdanum",aromatic,citrus,marine,woody,aquatic
https://www.fragrantica.com/perfume/charriol/imperial-ruby-13416.html,Imperial Ruby,Charriol,female,3.57,2010s,"cherry, watermelon, bergamot","violet, sandalwood, rose, violet leaf","amber, musk, virginia cedar",cherry,powdery,ozonic,woody,aquatic
https://www.fragrantica.com/perfume/rasasi/royale-blue-22379.html,Royale Blue,Rasasi,male,4.09,Unknown,"sea notes, bergamot, melon, galbanum","lavender, violet, jasmine, rose","musk, sandalwood, cedar, amber, patchouli",aromatic,marine,powdery,woody,aquatic
https://www.fragrantica.com/perfume/les-parfums-de-rosine/mon-amie-la-rose-55181.html,Mon Amie La Rose,Les Parfums De Rosine,female,3.86,2010s,"bamboo, white tea, pear, bergamot","peony, turkish rose, lotus, jasmine, clary sage","cedar, musk, hazelnut, chestnut",floral,fresh,rose,woody,aquatic
https://www.fragrantica.com/perfume/armand-basi/in-red-eau-fraiche-38530.html,In Red Eau Fraiche,Armand Basi,female,3.97,2010s,"ginger, mandarin orange, violet leaf, bergamot, water notes","gardenia, lily-of-the-valley, rose, jasmine, cardamom","cedar, oakmoss, sandalwood, musk",citrus,white floral,warm spicy,woody,aquatic
https://www.fragrantica.com/perfume/estee-lauder/beautiful-magnolia-66053.html,Beautiful Magnolia,Estee Lauder,female,3.59,2020s,"magnolia petals, lotus, mate","magnolia, gardenia, turkish rose, solar notes","musk, sandalwood, cedar",floral,musky,white floral,woody,aquatic
https://www.fragrantica.com/perfume/van-cleef-arpels/un-air-de-first-10913.html,Un Air De First,Van Cleef Arpels,female,4.17,2010s,"aldehydes, galbanum, currant buds, mandarin orange","jasmine, lily-of-the-valley, rose, white peach","white musk, vetiver, amber, vanilla",white floral,green,fresh,aldehydic,aromatic
https://www.fragrantica.com/perfume/vilhelm-parfumerie/sparkling-jo-88567.html,Sparkling Jo,Vilhelm Parfumerie,unisex,3.76,2020s,"champagne, bergamot, juniper","williams pear, ginger, ambrette","musk, ambergris, oak",citrus,champagne,musky,aldehydic,aromatic
https://www.fragrantica.com/perfume/phebo/rosa-imperial-25336.html,Rosa Imperial,Phebo,female,3.56,2010s,"aldehydes, herbal notes","rose, gardenia, jasmine","vetiver, musk, sandalwood",white floral,rose,woody,aldehydic,aromatic
https://www.fragrantica.com/perfume/van-cleef-arpels/first-jasmin-de-chine-5303.html,First Jasmin De Chine,Van Cleef Arpels,female,4.23,2000s,"bergamot, cassia, black currant","jasmine, aldehydes, ylang-ylang, narcissus, tuberose, rose","musk, vanilla, vetiver, sandalwood, cedar",white floral,yellow floral,woody,aldehydic,aromatic
https://www.fragrantica.com/perfume/givenchy/pi-39.html,Pi,Givenchy,male,4.15,1990s,"mandarin orange, tarragon, rosemary, basil","anise, neroli, geranium, lily-of-the-valley","vanilla, almond, tonka bean, benzoin, cedar",vanilla,amber,sweet,almond,aromatic
https://www.fragrantica.com/perfume/armaf/eternia-female-50329.html,Eternia Female,Armaf,female,4.42,Unknown,"bitter orange, orange blossom, lemon","almond, geranium, rose","vanilla, tonka bean, sandalwood",vanilla,citrus,sweet,almond,aromatic
https://www.fragrantica.com/perfume/nishane/shinanay-91734.html,Shinanay,Nishane,unisex,3.91,2020s,"galbanum, elemi, blood orange, orange","cep, gardenia, tuberose, magnolia, mastic or lentisque, lily-of-the-valley","civet, sandalwood, oakmoss, benzoin, opoponax, himalayan cedar",white floral,woody,balsamic,amber,aromatic
https://www.fragrantica.com/perfume/mizensir/celebes-wood-51855.html,Celebes Wood,Mizensir,unisex,4.07,Unknown,"cinnamon, cardamom","black vanilla husk, white pepper","labdanum, tonka bean",warm spicy,vanilla,cinnamon,amber,aromatic
https://www.fragrantica.com/perfume/franck-boclet/incense-18112.html,Incense,Franck Boclet,male,3.77,2010s,"cardamom, cinnamon, black pepper, pink pepper",benzoin,"ebony tree, sandalwood, guaiac wood",warm spicy,woody,cinnamon,amber,aromatic
https://www.fragrantica.com/perfume/tezenis/fluo-17439.html,Fluo,Tezenis,unisex,4.02,2010s,"grapefruit, tea, ambrette (musk mallow)","white pepper, lavender, jasmine","musk, palisander rosewood, amber",fresh spicy,musky,citrus,amber,aromatic
https://www.fragrantica.com/perfume/binet-papillon/no-7-rose-impolie-49577.html,No 7 Rose Impolie,Binet Papillon,unisex,4.36,2010s,"yuzu, cassis","rose, cardamom","myrrh, ginger",warm spicy,rose,citrus,amber,aromatic
https://www.fragrantica.com/perfume/azzaro/azzaro-pour-elle-29476.html,Azzaro Pour Elle,Azzaro,female,4.11,2010s,"cardamom, champagne, orange, tangerine","rose, lily, peach","cashmere wood, olibanum, sandalwood, vanilla",woody,warm spicy,citrus,amber,aromatic
https://www.fragrantica.com/perfume/paco-rabanne/black-xs-514.html,Black Xs,Paco Rabanne,male,4.04,2000s,"lemon, sage","praline, cinnamon, tolu balsam, black cardamom","brazilian rosewood, patchouli, black amber",sweet,warm spicy,citrus,amber,aromatic
https://www.fragrantica.com/perfume/dsh-perfumes/oeillets-rouges-red-carnations-8416.html,Oeillets Rouges Red Carnations,Dsh Perfumes,female,4.41,Unknown,"nutmeg, pepper, bergamot","carnation, beeswax","vanille, amber, myrhh",fresh spicy,warm spicy,floral,amber,aromatic
https://www.fragrantica.com/perfume/calvin-klein/calvin-klein-female-eau-de-toilette-53599.html,Calvin Klein Female Eau De Toilette,Calvin Klein,female,3.52,2010s,"lemon, cassis, pink pepper, raspberry","orange blossom, peony, rose","musk, ambroxan, cedar, incense",citrus,musky,fresh,amber,aromatic
https://www.fragrantica.com/perfume/ard-al-zaafaran/jazzab-silver-67145.html,Jazzab Silver,Ard Al Zaafaran,male,4.09,2020s,"citruses, lemon, tea leaf","incense, vetiver","cedar, vetiver, musk",citrus,woody,fresh,amber,aromatic
https://www.fragrantica.com/perfume/avon/neo-evolution-34824.html,Neo Evolution,Avon,male,3.83,2010s,"tamarind, rosemary, black pepper","violet leaf, lotus, jasmine","ambroxan, milk mousse, vetiver",ozonic,aquatic,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/granado/expedicao-83539.html,Expedicao,Granado,unisex,4.15,2020s,"lemon, black pepper, bergamot","iris, kyara incense, pine","sandalwood, amber, cedar",woody,citrus,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/roja-dove/h-the-exclusive-parfum-pour-homme-30012.html,H The Exclusive Parfum Pour Homme,Roja Dove,male,4.28,2010s,"grapefruit, bergamot, lemon","plum, labdanum","pepper, sandalwood, agarwood (oud), ambergris, vetiver, woody notes, cedar, patchouli",woody,citrus,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/antonio-banderas/radiant-seduction-in-black-35639.html,Radiant Seduction In Black,Antonio Banderas,male,4.32,2010s,"grapefruit, mint, lime, mandarin orange","black tea, geranium","amber, patchouli, cedar",citrus,green,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/verset-parfums/island-59225.html,Island,Verset Parfums,male,3.77,Unknown,bergamot,lavender,amber,citrus,lavender,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/alexandria-fragrances/damascus-rose-47709.html,Damascus Rose,Alexandria Fragrances,unisex,4.21,2010s,"rose, caraway","rose, vetiver, cedar","musk, olibanum, labdanum, guaiac wood, agarwood (oud)",woody,rose,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/charrier-parfums/gerine-11104.html,Gerine,Charrier Parfums,female,3.81,Unknown,"rose, cassis","magnolia, pepper, iris, jasmine","amber, musk",floral,rose,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/carthusia/ligea-ligea-la-sirena-6362.html,Ligea Ligea La Sirena,Carthusia,unisex,4.01,2000s,"lavender, sicilian lemon, incense, italian mandarin, calabrian bergamot, brazilian orange","cloves, lemongrass, geranium, patchouli","madagascar vanilla, styrax, tobacco blossom, white musk",citrus,warm spicy,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/boadicea-the-victorious/hyde-park-26167.html,Hyde Park,Boadicea The Victorious,unisex,4.5,2010s,"orange, bergamot, calone, artemisia, petitgrain","neroli, jasmine, orange blossom, geranium","benzoin, agarwood (oud), amber, woodsy notes, musk",citrus,white floral,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/tauer-perfumes/14-noontide-petals-18156.html,14 Noontide Petals,Tauer Perfumes,unisex,4.03,2010s,"aldehydes, bergamot, bourbon geranium","ylang-ylang, tuberose, rose, jasmine","olibanum, iris, vanilla, vetiver, sandalwood, styrax, patchouli",aldehydic,woody,fresh spicy,amber,aromatic
https://www.fragrantica.com/perfume/chatillon-lux-parfums/lamplight-penance-51721.html,Lamplight Penance,Chatillon Lux Parfums,unisex,4.4,2010s,"peach, wild berries, narcissus, orange blossom","smoke, ambergris, rum, red cedar","mahogany, liquor, musk",woody,smoky,fruity,amber,aromatic
https://www.fragrantica.com/perfume/oriflame/live-in-colour-48637.html,Live In Colour,Oriflame,female,3.57,2010s,rhubarb,butomus umbellatus,white amber,fruity,floral,green,amber,aromatic
https://www.fragrantica.com/perfume/xerjoff/levar-del-sole-93107.html,Levar Del Sole,Xerjoff,unisex,3.8,2020s,"orange, green notes, rose, lemon, apple, bergamot","cardamom, lily, jasmine, violet","patchouli, oakmoss, musk, caramel, benzoin, tonka bean",citrus,warm spicy,green,amber,aromatic
https://www.fragrantica.com/perfume/vilhelm-parfumerie/body-paint-60319.html,Body Paint,Vilhelm Parfumerie,unisex,3.59,2020s,"green pepper, pear, red chilli pepper, lemon","clove, iso e super, nutmeg","ambroxan, oakmoss, cedar",warm spicy,woody,green,amber,aromatic
https://www.fragrantica.com/perfume/almah-parfums-1948/sunset-yoko-57279.html,Sunset Yoko,Almah Parfums 1948,female,4.43,2010s,"green tea, cinnamon, chestnut, ginkgo","black pepper, lemon balm, galbanum, patchouli","myrrh, cedar, musk, vetiver",warm spicy,woody,green,amber,aromatic
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-elixir-81642.html,Le Male Elixir,Jean Paul Gaultier,male,4.56,2020s,"lavender, mint","vanilla, benzoin","honey, tonka bean, tobacco",vanilla,sweet,honey,amber,aromatic
https://www.fragrantica.com/perfume/acqua-di-parma/colonia-ebano-43409.html,Colonia Ebano,Acqua Di Parma,male,4.02,2010s,"resins, red pepper, petitgrain, bergamot","ebony, honey","vetiver, patchouli",woody,warm spicy,honey,amber,aromatic
https://www.fragrantica.com/perfume/astrophil-stella/in-extremis-90900.html,In Extremis,Astrophil Stella,unisex,4.12,2020s,"galbanum, birch, chamomile, angelica, mastic or lentisque","incense, musk, osmanthus, magnolia","leather, guaiac wood, oud, ambergris, vetiver, patchouli, oakmoss",smoky,woody,leather,amber,aromatic
https://www.fragrantica.com/perfume/laboratorio-olfattivo/need-u-49298.html,Need U,Laboratorio Olfattivo,unisex,3.78,2010s,"lemon, pink pepper","sea notes, white flowers, jasmine","ambroxan, white musk, sandalwood",musky,white floral,marine,amber,aromatic
https://www.fragrantica.com/perfume/bvlgari/opalon-53561.html,Opalon,Bvlgari,male,4.37,2010s,"neroli, ginger","lemongrass, geranium","white musk, ambergris",citrus,fresh spicy,musky,amber,aromatic
https://www.fragrantica.com/perfume/diptyque/eau-des-sens-limited-edition-55616.html,Eau Des Sens Limited Edition,Diptyque,unisex,4.33,2010s,"orange blossom, bitter orange",juniper berries,"angelica, patchouli",citrus,white floral,musky,amber,aromatic
https://www.fragrantica.com/perfume/korres/saffron-amber-agarwood-cardamom-6597.html,Saffron Amber Agarwood Cardamom,Korres,male,4.29,2000s,"cardamom, cinnamon, bergamot","saffron, sandalwood, virginia cedar, carnation","agarwood (oud), amber, vanilla",warm spicy,woody,oud,amber,aromatic
https://www.fragrantica.com/perfume/davidoff/the-game-intense-18863.html,The Game Intense,Davidoff,male,3.88,2010s,gin,"blackwood, orris","patchouli, labdanum",woody,earthy,patchouli,amber,aromatic
https://www.fragrantica.com/perfume/natura/homem-aurum-26089.html,Homem Aurum,Natura,male,4.04,2010s,"nutmeg, violet, bergamot","vetiver, cedar","amber, sandalwood",woody,fresh spicy,powdery,amber,aromatic
https://www.fragrantica.com/perfume/iceberg/eau-de-iceberg-sandalwood-18442.html,Eau De Iceberg Sandalwood,Iceberg,male,3.79,2010s,"amber, black pepper, sicilian bergamot","milk, cedar, java vetiver oil","australian sandalwood, tonka bean, musk",woody,lactonic,powdery,amber,aromatic
https://www.fragrantica.com/perfume/o-boticario/sophie-like-60481.html,Sophie Like,O Boticario,female,4.23,2010s,lavender,"lavender, angelica, melissa flower","musk, cedar, amber",musky,lavender,powdery,amber,aromatic
https://www.fragrantica.com/perfume/rasasi/daarej-pour-homme-19688.html,Daarej Pour Homme,Rasasi,male,4.18,Unknown,"cumin, cardamom, artemisia","rose, orris root","vanilla, tonka bean, amber, sandalwood, patchouli, musk",vanilla,warm spicy,powdery,amber,aromatic
https://www.fragrantica.com/perfume/vertus/oriental-rose-31877.html,Oriental Rose,Vertus,unisex,3.61,2010s,"lavender, cardamom, olibanum, saffron, lemon","orris, rose, violet, patchouli, guaiac wood, cloves","amber, vetiver, sandalwood, musk, cedar, vanilla",woody,warm spicy,powdery,amber,aromatic
https://www.fragrantica.com/perfume/sisley/eau-du-soir-2008-5057.html,Eau Du Soir 2008,Sisley,female,3.77,2000s,"mandarin orange, grapefruit","rose, oak moss, juniper, patchouli, ylang-ylang, carnation, iris, french labdanum, jasmine, pepper, lily-of-the-valley, syringa","amber, musk",woody,earthy,rose,amber,aromatic
https://www.fragrantica.com/perfume/amouage/lyric-woman-4623.html,Lyric Woman,Amouage,female,4.08,2000s,"cardamom, cinnamon, ginger, bergamot","rose, geranium, ylang-ylang, orris root, angelica, jasmine","incense, sandalwood, woodsy notes, musk, patchouli, tonka bean, oakmoss, vanilla, vetiver",warm spicy,woody,rose,amber,aromatic
https://www.fragrantica.com/perfume/chopard/happy-spirit-forever-42135.html,Happy Spirit Forever,Chopard,female,3.97,2010s,"pink pepper, yellow mandarin","rosemary, orange blossom, jasmine","amber, patchouli",white floral,citrus,soft spicy,amber,aromatic
https://www.fragrantica.com/perfume/a-n-other/fl-18-47797.html,Fl 18,A N Other,unisex,3.97,2010s,"saffron, cotton candy, elemi resin","mate, ambrette (musk mallow), night blooming jasmine","leather, cashmere musk, labdanum, amberwood",leather,musky,sweet,amber,aromatic
https://www.fragrantica.com/perfume/paco-rabanne/black-xs-2018-49961.html,Black Xs 2018,Paco Rabanne,male,4.07,2010s,"citruses, lemon, tagetes, sage","praline, cinnamon, tolu balsam, black cardamom","patchouli, black amber, ebony tree, palisander rosewood",citrus,warm spicy,sweet,amber,aromatic
https://www.fragrantica.com/perfume/paris-corner/camp-fire-emir-factory-edition-89652.html,Camp Fire Emir Factory Edition,Paris Corner,male,4.52,2020s,"orange blossom, cloves, pink pepper","chestnut, guaiac wood, juniper","vanilla, peru balsam, cashmeran",woody,balsamic,vanilla,amber,aromatic
https://www.fragrantica.com/perfume/bon-parfumeur/602-pepper-cedar-patchouli-51010.html,602 Pepper Cedar Patchouli,Bon Parfumeur,unisex,3.97,2010s,"bay leaf, incense, neroli","cedar, pepper, pimento","incense, vetiver, patchouli, benzoin",woody,fresh spicy,warm spicy,amber,aromatic
https://www.fragrantica.com/perfume/alexandria-fragrances/key-of-life-49261.html,Key Of Life,Alexandria Fragrances,unisex,4.13,2010s,"artemisia, bergamot","cloves, rose, jasmine, cassis, ylang-ylang, geranium, labdanum","musk, benzoin, agarwood (oud), cypriol oil or nagarmotha, olibanum, oakmoss, cumin, patchouli, pink pepper, guaiac wood, labdanum",woody,fresh spicy,warm spicy,amber,aromatic
https://www.fragrantica.com/perfume/armaf/derby-club-house-gold-men-27689.html,Derby Club House Gold Men,Armaf,male,4.04,Unknown,"cardamom, spicy notes, bergamot","red apple, pineapple, jasmine","tonka bean, amber, cedar",fruity,sweet,warm spicy,amber,aromatic
https://www.fragrantica.com/perfume/jacomo/jacomo-de-jacomo-rouge-1459.html,Jacomo De Jacomo Rouge,Jacomo,male,4.02,2000s,"mint, cardamom, lemon","sandalwood, lily-of-the-valley, cedar, cyclamen","vanilla, tonka bean, praline, incense, patchouli, musk",vanilla,sweet,warm spicy,amber,aromatic
https://www.fragrantica.com/perfume/armaf/club-de-nuit-blue-iconic-78475.html,Club De Nuit Blue Iconic,Armaf,male,4.33,2020s,"grapefruit, lemon, mint, pink pepper, coriander","ginger, melon, nutmeg, jasmine","woody notes, incense, amber, sandalwood, cedar, patchouli, labdanum",citrus,woody,warm spicy,amber,aromatic
https://www.fragrantica.com/perfume/arabian-oud/signature-63059.html,Signature,Arabian Oud,male,4.6,2010s,"cardamom, violet, lemongrass, sage","virginian cedar, indonesian patchouli leaf","crystal amber, musk, atlas cedar",powdery,woody,warm spicy,amber,aromatic
https://www.fragrantica.com/perfume/maria-candida-gentile/lady-day-17998.html,Lady Day,Maria Candida Gentile,female,3.85,2010s,galbanum,gardenia,peru balsam,green,balsamic,white floral,amber,aromatic
https://www.fragrantica.com/perfume/tom-ford/neroli-portofino-parfum-92469.html,Neroli Portofino Parfum,Tom Ford,unisex,3.18,2020s,"neroli, bergamot, blood orange, lemon","tunisian neroli, clary sage, jasmine sambac, pitosporum","sylkolide, musk, amber",citrus,musky,white floral,amber,aromatic
https://www.fragrantica.com/perfume/bvlgari/splendida-tubereuse-mystique-55838.html,Splendida Tubereuse Mystique,Bvlgari,female,3.95,2010s,"black currant, davana",tuberose,"vanilla absolute, myrrh",tuberose,vanilla,white floral,amber,aromatic
https://www.fragrantica.com/perfume/bvlgari/bvlgari-man-terrae-essence-68293.html,Bvlgari Man Terrae Essence,Bvlgari,male,3.83,2020s,"citron, calamansi","vetiver, orris","earthy notes, styrax",earthy,citrus,woody,amber,aromatic
https://www.fragrantica.com/perfume/azzaro/jetlag-762.html,Jetlag,Azzaro,male,3.96,2000s,"cardamom, grapefruit, lemon, pepper","tea rose, incense, cinnamon","cedar, patchouli, amber",warm spicy,citrus,woody,amber,aromatic
https://www.fragrantica.com/perfume/francesca-dell-oro/s-il-vous-play-63238.html,S Il Vous Play,Francesca Dell Oro,unisex,3.86,2020s,"sichuan pepper, nutmeg, pink grapefruit","amber, vanilla flower, lemon blossom","bourbon vetiver, sandalwood, citruses, rhubarb",fresh spicy,citrus,woody,amber,aromatic
https://www.fragrantica.com/perfume/ffern/summer-23-83511.html,Summer 23,Ffern,female,4.02,2020s,"olibanum, grapefruit peel, mandarin orange, osmanthus, lime peel, lemon peel","bergamot, nutmeg, ho wood, basil, rose geranium, neroli, rose","vetiver root, red cedar, hay, siam benzoin, rock rose",fresh spicy,citrus,woody,amber,aromatic
https://www.fragrantica.com/perfume/zara/greenery-57108.html,Greenery,Zara,male,4.13,2010s,"lemon, citruses",black currant,"black amber, texas cedar",citrus,fruity,woody,amber,aromatic
https://www.fragrantica.com/perfume/prada/infusion-d-homme-3794.html,Infusion D Homme,Prada,male,4.24,2000s,"neroli, mandarin orange","iris, vetiver, galbanum, cedar","powdery notes, olibanum, benzoin",powdery,iris,woody,amber,aromatic
https://www.fragrantica.com/perfume/zara/sweet-illusion-into-the-gourmand-88202.html,Sweet Illusion Into The Gourmand,Zara,female,3.83,2020s,sugar,vanila,"tonka bean, cedar",vanilla,sweet,woody,amber,aromatic
https://www.fragrantica.com/perfume/the-body-shop/tobacco-flower-65591.html,Tobacco Flower,The Body Shop,unisex,4.63,2000s,"cardamom, mandarin orange, blood orange, coriander, violet leaf","rose, jasmine, iris","tobacco blossom, amber, cashmere wood, sandalwood, praline, tonka bean, musk",warm spicy,white floral,woody,amber,aromatic
https://www.fragrantica.com/perfume/issey-miyake/l-eau-d-issey-pure-37741.html,L Eau D Issey Pure,Issey Miyake,female,3.75,2010s,sea notes,"lily, jasmine, orange blossom, damask rose","ambergris, cashmere wood",white floral,marine,amber,animalic,aromatic
https://www.fragrantica.com/perfume/aromas-de-salazar/cafe-oud-74312.html,Cafe Oud,Aromas De Salazar,unisex,3.38,2020s,"coffee tincture, cardamom, bitter orange, cassia","patchouli, rose, jasmine sambac","coffee, cambodian oud, cashmeran, vanilla",warm spicy,woody,coffee,animalic,aromatic
https://www.fragrantica.com/perfume/sultan-pasha-attars/cheval-d-arabie-64544.html,Cheval D Arabie,Sultan Pasha Attars,unisex,4.81,2020s,"taif rose, indian oud, white rose, olibanum, elemi resin, civet, saffron","bulgarian rose, indian oud, hay, leather, civet, geranium, indian patchouli, narcissus","white amber, leather, hay, elemi resin, kyara incense, civet, chrysanthemum, siam benzoin, hyrax, ambergris, castoreum, mimosa",rose,amber,fresh spicy,animalic,aromatic
https://www.fragrantica.com/perfume/roja-dove/majestic-aoud-48704.html,Majestic Aoud,Roja Dove,unisex,3.96,2010s,"rosemary, bergamot","osmanthus, jasmine, rose de mai","agarwood (oud), patchouli, civet, cypriol oil or nagarmotha, valerian, gurjan balsam, castoreum, ambergris, amyris, pepper, saffron, vetiver, labdanum, ambrette (musk mallow), guaiac wood, cedar",woody,musky,fresh spicy,animalic,aromatic
https://www.fragrantica.com/perfume/vilhelm-parfumerie/morning-chess-30930.html,Morning Chess,Vilhelm Parfumerie,unisex,3.95,2010s,bergamot,"leather, galbanum","patchouli, black amber",citrus,leather,green,animalic,aromatic
https://www.fragrantica.com/perfume/azzaro/azzaro-pour-homme-naughty-leather-51387.html,Azzaro Pour Homme Naughty Leather,Azzaro,male,3.78,2010s,artemisia,leather,vanilla,vanilla,leather,herbal,animalic,aromatic
https://www.fragrantica.com/perfume/avon/black-essential-38343.html,Black Essential,Avon,male,3.63,2010s,"tangerine, mandarin orange",lavender,leather,leather,citrus,lavender,animalic,aromatic
https://www.fragrantica.com/perfume/daniel-hechter/cuir-sensuel-28712.html,Cuir Sensuel,Daniel Hechter,male,3.95,2010s,"petitgrain, orange, citron, bergamot","patchouli, lavender","leather, vanilla",leather,citrus,vanilla,animalic,aromatic
https://www.fragrantica.com/perfume/mizensir/very-musc-60506.html,Very Musc,Mizensir,unisex,3.81,2010s,"ambroxan, clary sage, lemon","musk, animal notes, ylang-ylang, tonka bean","incense, madagascar vanilla",amber,musky,vanilla,animalic,aromatic
https://www.fragrantica.com/perfume/ramon-monegal/bravo-38740.html,Bravo,Ramon Monegal,unisex,3.54,2010s,"cassis, strawberry, apricot, jasmine, rose","leather, clove, artemisia, cinnamon","musk, oakmoss, amber",fruity,leather,warm spicy,animalic,aromatic
https://www.fragrantica.com/perfume/tom-ford/vert-des-bois-40089.html,Vert Des Bois,Tom Ford,unisex,4.15,2010s,"poplar (populus) buds, olive tree, anise, plum","mastic or lentisque, jasmine","woody notes, patchouli, tonka bean",woody,balsamic,patchouli,anis,aromatic
https://www.fragrantica.com/perfume/yohji-yamamoto/yohji-homme-1999-648.html,Yohji Homme 1999,Yohji Yamamoto,male,4.39,1990s,"anise, lavender, coriander, bergamot","licorice, cinnamon, brazilian rosewood, carnation, geranium","rum, coffee, cedar, leather, sandalwood, tonka bean",woody,warm spicy,soft spicy,anis,aromatic
https://www.fragrantica.com/perfume/diesel/diesel-fuel-for-life-unlimited-3789.html,Diesel Fuel For Life Unlimited,Diesel,female,4.23,2000s,"lemon, mandarin orange, guava, peach","licorice, jasmine, tuberose, aloe vera, lily","sandalowood, cedar, musk",citrus,soft spicy,white floral,anis,aromatic
https://www.fragrantica.com/perfume/bvlgari/bvlgari-man-9403.html,Bvlgari Man,Bvlgari,male,4.4,2010s,"violet leaf, lotus, bergamot, white pear","vetyver, woodsy notes, cashmere wood, sandalwood, amber, cypriol oil or nagarmotha","white honey, musk, benzoin, tonka bean",woody,ozonic,amber,aquatic,aromatic
https://www.fragrantica.com/perfume/o-boticario/zaad-go-57089.html,Zaad Go,O Boticario,male,3.86,2010s,"cardamom, saffron, bergamot, lemon","water notes, cypriol oil or nagarmotha, lavender, patchouli, jasmine, african geranium","ambroxan, incense, sandalwood, musk, vanilla, oak tree, moss",woody,warm spicy,amber,aquatic,aromatic
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gioia-eau-de-parfum-satinee-14402.html,Acqua Di Gioia Eau De Parfum Satinee,Giorgio Armani,female,4.1,2010s,"mint, mojito, amalfi lemon","water notes, jasmine, peony, pink pepper","virginia cedar, french labdanum",fresh,green,citrus,aquatic,aromatic
https://www.fragrantica.com/perfume/perry-ellis/3600-1901.html,3600,Perry Ellis,female,3.59,1990s,"melon, lily, osmanthus, tangerine, rose","water lily, lily-of-the-valley, lavender, sage","musk, sandalwood, vetiver, amber, vanilla",white floral,floral,fresh,aquatic,aromatic
https://www.fragrantica.com/perfume/tiziana-terenzi/cabiria-66817.html,Cabiria,Tiziana Terenzi,unisex,3.96,2020s,"green apple, melon, pear, mint, cassis, grass","ambergris, bulgarian rose, jasmine sambac, heliotrope","musk, vanilla, cedar, birch",fruity,green,fresh,aquatic,aromatic
https://www.fragrantica.com/perfume/baldessarini/baldessarini-cool-force-sport-48824.html,Baldessarini Cool Force Sport,Baldessarini,male,3.71,2010s,"pear, mandarin orange, aldehydes, bergamot, cardamom","water notes, rosemary, neroli","musk, sandalwood, cedar, patchouli",citrus,woody,fresh,aquatic,aromatic
https://www.fragrantica.com/perfume/oriflame/amazonia-for-him-15142.html,Amazonia For Him,Oriflame,male,3.39,2010s,"orange, mandarin orange, guarana","cypress, water notes, green notes, cedar","brazil nut, oakmoss, amber",woody,citrus,green,aquatic,aromatic
https://www.fragrantica.com/perfume/paco-rabanne/invictus-aqua-34506.html,Invictus Aqua,Paco Rabanne,male,4.14,2010s,"yuzu, grapefruit, pink pepper","sea water, violet leaf","ambergris, amberwood, guaiac wood",citrus,amber,marine,aquatic,aromatic
